,Text,Prediction
141,tiene muuuuchos centros es una recomendación para a parte de para no trabajar ahí paea que nadie lleve a familiares suyos allí partr de sajarte no tienen los servicios de atención que prometen había 180 residentes y por oa mañaba hasta las 17h venían los de centro día total te juntabas con más de 200 personas ahí por la mañana solo cuatro enfermeras y por la tarde tres no sé cuanto habría por la noche pero creo que dos con 180 residentes por la mañana solo cuatro enfermeras y por la tarde tres no sé cuanto habría por la noche pero creo que dos con 180 residentes la carga de trabajo era bestial además 2 enfermeras de por la mañana eran las mismas que las 2 de por la tarde me explixo está el turno de 8 a 3 de toda la vida pero es que hay turnos de 8 30 20 30 y de 10 22h para comrr tenías de 13 30 a 15h el tema está en que pocos días daban tiempo sin ir como loca metiendo cucharones con medicación a los ancianos en salir a las 13 30h entonces claro sorpresa más tiempo no te puedes coger solo hasta las 15h para más inrri el de las rozas estaba en medio de la nada no te daba tiempo a ir las rozas pueblo al menos y lo único que tenías cerca si querías escapar de orpea era un mercadona trabajosruineros orpea lasrozas madrid,1
142,contrato de 10 horas de fin de semana un contrato de los sabados solo hacer 2 horas y media pero no te dicen 10 horas y a lo que llaman ellos horas extras son obligadas hacia el doble de horas a la semana y pagandolas a 5 y es el grupo vips que tiene un montón de restaurantes tienes algo que hacer un dia del trabajo y no no puedes y más siendo fin de semana una ruina trabajosruineros vips parquenaciones madrid,1
143,cuando empece mr pusieron en la oficina donde me correspondia hasta hay bien luego empezaron a dexirme que no valia para estar en el ordenador a si tal cual y me mandaron al almacen a desarrollar una funcion que no entraba en las practicas que era cargar trailers de cajas yo solo sin ninguna ayuda de ninguna maquina y un dia que me queje al encargado por no desarrollar ninguna funcion de practicas cojieron y me suspendieron las practicas diciendome que no avia dedarrollado bien las practicas sin poder quejarme ni nada porque el supervisor era un h trabajosruineros dhl logroño larioja,1
144,floristerias navarro turnos de 60 horas semanales 10 horas seis dias a la semana con lo cual cobras el sueldo base de florista y el restl es en negro si a los dueños les caes bien lo mismo t sueltan algo en negro de vez en cuando y cobras un buen total si les caes mal estas jodido hay epocas concretas en las que argumentando falta de personal te obligan a trabajar tu dia libre diez horas a mi me daban menos de 60 a un compañero le pagaban 36 y designan falsos subencargados con mas responsabilidades pero sin aumentar el sueldo provocan crispacion real entre los trabajadores en cada turno hay varios chivatos que estan cobrando sobre los 2000 mientras otros cobran 1100 por esas mismas 60h semanales reutilizan flores de difuntos y de bodas venden el peor genero amparandose en su nombre de gran empresa como vendedora no hace falta que conozcas exactamente todos los precios esta a la orden del dia improvisar si tienes dudas trabajosruineros floristerianavarro floresnavarro barcelona,1
145,la empresa se llama meteorito está por valencia son 4 locales se dedica a hacer fiestas de cumpleaños comuniones y demás las condiciones que tiene es sin ningún tipo de contrato cosa es q ya les han multado pero siguen igual y los horarios que tienes que son bastante nefastos por no hablar directamente del sueldo que tienes que es más que miserable no se llegaba ni a 3 la hora trabajosruineros meteorito valencia,1
146,alcampo de loranca entre de mantenimiento y el jefe no me enseñó ninguna función me tuvieron que enseñar los compañeros y perder su tiempo de trabajo para enseñarme y todos los jefes de todas las secciones te miran como si fueran superiores y no tienen repespeto ni educación con los empleados de otras secciones llegando a entrar al taller y robarte las herramientas trabajosruineros alcampo fuenlabrada madrid,1
147,mi experiencia fue en tecnocasa 11 meses de los cuales me obligaron a trabajar todos los sábados durante 6 meses hacía más de 40 horas semanales de las que ponía en mi contrato y nadie pagaba horas extras el sueldo base eran 890 euros de mierda por 9 horas diarias lo único bueno era que si vendes y se te da bien te llevas buenas comisiones todas en negro super ratero el ambiente el franquiciado era un cacique y o le lamias el culo o te ibas a la calle además de querer hacerte sentir siempre inferior con comentarios sobre físico ropa coche etc allí tienes que asumir que eres la última mierda y que por 890euros al mes les vendas tu vida si lo necesitas por fuerza extrema es un trabajo más si no despidete de tu vida amigos novia trabajosruineros tecnocasa barriodelpilar madrid,1
148,selectra madrid esta empresa utiliza el seo de google para redirigir todas las llamadas que se hacen hacia cada una de las compañias electricas yde gas llegan a los comerciales que son niños de entre 18 y 26 años de media quienes nos hacemos pasar por su compañia para hacerles un cntrato nuevo con otra compañia las personas que llaman lo hace con necesidades reales y lo unico que podemos hacer es mentir y engañarles para que nos acaben dando su numero de cuenta a base de estrategias que nos enseñan en formacion luego el sueldo base son 900 euros trabajando 5 dias a la semana incluidos sabados y domingos la mayoría de las semanas acabas trabajando mas alegan que hay mucha gente de baja el 99 debido al estres generado en el puesto de trabajo y hacen lo que les da la gana con el sistema de comisiones el cual maneja a su antojo el supervisor de turno un desastre de empresa tanto para los consumidores como para los empleados es muy n ed esario q la gete lo conozca ya que tienes un trasiego increible de gente y les da igual como trabajan solo wuieren carne fresca y contratod trabajosruineros selectra madrid,1
149,kiko en asturias oviedo en frente de bimba y lola pactamos en la entrevista que iba a recibir un curso sobre los productos de tienda ya que jamas los había utilizado pasaron los días hasta que la superior llamó para preguntar que tal iba mi formación cuando la responsable solo se dedicó a darme 4 libros enormes que me leyera en mi tiempo libre me echo toda la culpa diciendo que no mostraba interés y iba mal cuando al final de la jornada le preguntaba cuando empezaríamos hablaba mal de mi con mis compañeras y me hacía sentir inferior siempre se reía de los productos diciendo que eran una mierda y que era normal que nadie los comprara te premiaban por cada producto de campaña vendido al cliente y cuando yo me esforzaba en cazar al cliente y llevarlo a caja con mentiras ella se ponía enseguida en caja para que fuese ella quien cobrara y le sumara a ella la venta trabajosruineros kikomilano oviedo asturias,1
150,pros trabajo a media jornada fácilmente compatible con otras cosas porque te dan el horario definitivo de varios meses en el momento del contrato relación generalmente agradable con lxs compañerxs comida de cantina rica y económica descuento del 15 en sus productos contras la política friendly de empresa no se corresponde con las actuaciones frente a agresiones racistas machistas u homófobas que se dan en compañeros no se pagan las horas extras y te las devuelven en días libres a su consideración exigencia exagerada y bombo promocional para en caso de ser el majo más creíble conseguir una jornada completa para cobrar un sueldo que no llega a los 1000 superiores ascendidos por méritos de ventas o sea que cuando les asignan sección suelen ser jefecillos ignorantes del trabajo real si veis alguna situación mejorable es más fácil publicar un tweet a lxs trabajadorxs no les escuchan consejo no te dejes mangonear por su imagen serás un número más prescindible así cuando te digan hasta nunki no te llevarás una decepción ah y tu jefe no es tu amigo trabajosruineros ikea ensanchedevallecas madrid,1
151,comencé trabajando aquí me habían hecho un contrato de 24h yo le comenté que estaba estudiando a la vez y que sólo iba a poder trabajar por la tarde me dijo que no había problema que la tienda era dura al estar en el centro pero que salía siempre a la hora es decir a las 11 de la noche a todo esto me hicieron realizar como 4 cursos uno de ellos de 8 horas haciendo test y realizando un examen solo pa poder trabajar en la tienda estuve en caja todo el mes trabajando tenía una encargada que era gilipollas perdida todos los días machacándome diciéndome que ella no me hubiese cogido cada vez que estaba aprendiendo a cobrar a la gente que tenía a un compa al lado mío todo el rato para ir guiándome ella hacía comentarios míos por detrás a los compañeros como mírala ya se la está haciendo el otro y se reía no me dejaban ni beber un vaso de agua y en mi descanso de media hora si veían que ya había terminado de merendar me decía que volviese a trabajar que estaba la tienda muy llena a todo esto todo lo que estuve trabajando allí salía a las dos de la mañana ya que la encargada no la daba la gana chapar la puerta de fuera y si eran las doce de la noche y venía un pibe a pedir un zumo de lo teníamos que hacer y volver a limpiar la zumera de nuevo terminabas a las 11 supuestamente de trabajar más casi 3 horas limpiando absolutamente todo y si no al día siguiente podías flipar como te hubieses dejado algo si te quedabas media hora más te pagaban 3 y te quedabas una hora más te daban 6 pero para esto tenías que fichar en las horas puntas está encargada nos hacía fichar en el minuto 58 para que no recibiésemos los 6 curro precario mil horas extras condiciones que no se cumplen salir casi todos los días a las dos de la mañana y un trabajo bajo presión con mal rollo x parte de la encargada que al final hacía que los turnos fuesen un infierno trabajosruineros starbucks granvia madrid,1
